Type,T_MtoP,T_PtoI,T_ItoD,I_MtoP,I_PtoI,I_ItoD,M_MtoP,M_PtoI,M_ItoD,R_MtoP,R_PtoI,R_ItoD,P_MtoP,P_PtoI,P_ItoD
4,0,0.85611558,0.98368144,0.984459221,0.992971659,0.995194077,0.151286706,0.238886818,0.84017992,0.129134521,0.233696014,0.843123138,0.109268256,0.242420629,0.848785758
4,0,0.857656837,0.983187795,0.984352469,0.992963254,0.99518913,0.15079084,0.240176365,0.840582728,0.12888892,0.235018313,0.843480825,0.109043382,0.243223175,0.849010706
4,0,0.859424114,0.982988477,0.984258354,0.992958844,0.995186806,0.150377512,0.24136807,0.840946496,0.128530115,0.236280695,0.843843997,0.108811662,0.244014293,0.849234462
4,0,0.860692441,0.982953668,0.984157741,0.992969632,0.99519527,0.150031418,0.242490023,0.841280222,0.128211647,0.237449765,0.844178379,0.108664282,0.245094508,0.849508584
4,0,0.861374378,0.982806087,0.984066725,0.992976129,0.995200217,0.149644539,0.243488207,0.841591835,0.127577171,0.238620505,0.84457016,0.108379222,0.246269763,0.849828899
4,0,0.861719966,0.982655585,0.983979225,0.992969215,0.995195925,0.149272084,0.244447351,0.841891408,0.12703757,0.239616975,0.844903708,0.108023286,0.24740082,0.850151598
4,0,0.86197269,0.982571363,0.983882904,0.992956102,0.995186985,0.148691446,0.24556537,0.84226644,0.126507297,0.240555823,0.845220864,0.107750364,0.248258457,0.850396991
4,0,0.862175345,0.982504129,0.983771026,0.992925286,0.995166302,0.147268832,0.246260196,0.842697442,0.125948459,0.241770521,0.845607817,0.107503302,0.249043763,0.850621104
4,0,0.8624084,0.982361853,0.983645439,0.992894351,0.99514544,0.145903721,0.246795923,0.843079269,0.125472784,0.242552906,0.845878422,0.107282698,0.250121295,0.850906909
4,0,0.863535941,0.974715769,0.983503938,0.992880285,0.995135784,0.145476967,0.247479126,0.843321621,0.124961063,0.243363217,0.846161008,0.107208714,0.251149625,0.851155341
4,0,0.864542425,0.967775822,0.983360052,0.992884099,0.995137811,0.145211563,0.248395637,0.843589306,0.12458007,0.244545653,0.846506119,0.107179798,0.252368659,0.851438403
4,0,0.865290046,0.963621497,0.983202934,0.992912769,0.995156765,0.144827515,0.249325499,0.843881428,0.124281347,0.24603577,0.846907735,0.10715007,0.253593087,0.85172379
4,0,0.86573416,0.960790277,0.983034492,0.992939115,0.99517405,0.144455075,0.250439078,0.844215393,0.123957783,0.247593135,0.847329199,0.107148014,0.255203277,0.852091014
4,0,0.865724981,0.958501101,0.982839286,0.992957711,0.995185375,0.144206285,0.251856625,0.844598114,0.123696133,0.24923259,0.847758234,0.107053101,0.257255167,0.852573872
4,0,0.865861475,0.955535293,0.982641518,0.992978096,0.995198369,0.143939391,0.253286362,0.8449862,0.12336114,0.251083285,0.848248839,0.106801629,0.258935869,0.852998912
4,0,0.86587584,0.954573154,0.982473016,0.993003786,0.995214701,0.143587083,0.254566997,0.845354676,0.12299867,0.253174782,0.848798513,0.106685184,0.260797352,0.853441715
4,0,0.865936399,0.951440454,0.982255995,0.99302721,0.99522841,0.143376559,0.256280303,0.845799327,0.122755885,0.255213171,0.849314213,0.10666541,0.263023257,0.853949666
4,0,0.866115093,0.948460937,0.982021093,0.993047893,0.995239973,0.143098488,0.258202493,0.846304655,0.122410089,0.257281631,0.849854887,0.107039288,0.266214252,0.85460645
4,0,0.866117656,0.946619034,0.981754482,0.993074,0.995254695,0.14260295,0.259898216,0.846795142,0.122039139,0.259644747,0.850466311,0.107304171,0.26952222,0.855307877
4,0,0.866124868,0.944470584,0.981503606,0.993077457,0.995254397,0.142117828,0.261356264,0.847227454,0.122071132,0.262237608,0.851059318,0.107284792,0.272299558,0.855938494
4,0,0.865308344,0.942268729,0.981243968,0.993085444,0.995256662,0.1416713,0.263140321,0.847728968,0.121877477,0.264835298,0.851692259,0.107306376,0.274563909,0.85644567
4,0,0.863829017,0.939061344,0.981023312,0.993073106,0.995245337,0.141340077,0.265101194,0.848250151,0.121629938,0.267367601,0.85231775,0.107424319,0.276767433,0.856922567
4,0,0.862452745,0.936468482,0.98084563,0.993065715,0.995237768,0.140882909,0.267165631,0.848818302,0.121389315,0.26977855,0.852913618,0.107420795,0.279030979,0.857433021
4,0,0.861918211,0.935172379,0.980676532,0.993044436,0.995220363,0.14039886,0.268964946,0.849327087,0.1211413,0.271767855,0.853414059,0.107429683,0.281312466,0.857945204
4,0,0.861254096,0.933642507,0.980441511,0.993030608,0.995207429,0.139794946,0.270733923,0.849849463,0.120783642,0.273622394,0.853901327,0.107400469,0.283472717,0.85843581
4,0,0.860125184,0.931178093,0.980195642,0.993017256,0.995194912,0.139164388,0.272161067,0.850295305,0.12037012,0.275370628,0.854373515,0.10754966,0.285820782,0.858939052
4,0,0.859068632,0.928837717,0.979931951,0.993008912,0.995185018,0.138643146,0.273379594,0.850673258,0.119980544,0.276764929,0.854759634,0.10750325,0.288331747,0.85950923
4,0,0.856122971,0.925316691,0.979664862,0.992973328,0.995156288,0.138173372,0.274445593,0.851005495,0.119674474,0.27825886,0.855153203,0.107332364,0.290062428,0.859925866
4,0,0.85477978,0.922745287,0.979443908,0.992964745,0.995146513,0.137867689,0.276071787,0.851440072,0.119466007,0.280071497,0.855603576,0.107130527,0.291586578,0.860301137
4,0,0.854138613,0.921649277,0.979163587,0.992977262,0.99514997,0.137486279,0.277491689,0.851839185,0.11923489,0.282108396,0.856107116,0.107153654,0.292940497,0.860600412
4,0,0.853534818,0.919556379,0.978871703,0.99296695,0.995138049,0.137055248,0.278712034,0.852199495,0.119003698,0.284027636,0.856583893,0.107305467,0.295155346,0.861069918
4,0,0.852916777,0.916822314,0.97863096,0.992952347,0.995123446,0.136665553,0.280050248,0.852579355,0.118756235,0.28566432,0.856998742,0.107368156,0.297376722,0.861555815
4,0,0.852709174,0.916656315,0.978398561,0.992955983,0.995122015,0.136200756,0.281345367,0.852962136,0.118557021,0.287550151,0.857461274,0.10737659,0.29929167,0.861982107
4,0,0.852444589,0.916244209,0.978166699,0.992984891,0.99513793,0.136218041,0.283534259,0.853469789,0.118171006,0.28931886,0.857927799,0.107267186,0.301089704,0.862401366
4,0,0.851651907,0.91552937,0.977946758,0.993008494,0.995149791,0.135904372,0.285176784,0.853905976,0.11799477,0.291449279,0.858440161,0.107184455,0.302731276,0.862781048
4,0,0.851291537,0.9142465,0.97780782,0.993024111,0.995157659,0.135682762,0.287388861,0.854457617,0.117636576,0.292846859,0.85881722,0.106989801,0.304419994,0.863188505
4,0,0.851281941,0.913643777,0.977651477,0.993044853,0.995168567,0.135091096,0.289182544,0.854975164,0.117343053,0.294544816,0.859250426,0.106854916,0.305600584,0.863474011
4,0,0.851278603,0.913614571,0.977543235,0.993048131,0.995168328,0.134569019,0.290526479,0.855376005,0.116948724,0.296258092,0.85970372,0.106710374,0.30705303,0.863820314
4,0,0.850745916,0.913421333,0.977445126,0.993044734,0.995163918,0.13409394,0.291855335,0.855764627,0.116796911,0.297724366,0.860060871,0.106650904,0.308882862,0.86423701
4,0,0.849785745,0.913635433,0.977316797,0.993043303,0.995160043,0.133561671,0.293091804,0.856140792,0.116625547,0.298981726,0.860373795,0.106516868,0.310500562,0.864617884
4,0,0.849014759,0.913488984,0.977190077,0.993035257,0.995151639,0.13315022,0.293928266,0.856404781,0.116319418,0.300147563,0.860687792,0.106394693,0.311335981,0.864823878
4,0,0.847967088,0.913081288,0.97706604,0.993029296,0.995144725,0.132782698,0.29461363,0.856625736,0.115983665,0.301216215,0.860983908,0.106259391,0.312258154,0.865050375
4,0,0.846553922,0.914286613,0.977003098,0.993021607,0.995137691,0.132365584,0.295272768,0.856848955,0.115711093,0.301863283,0.861175299,0.10609439,0.313338846,0.865316391
4,0,0.845744073,0.915339947,0.976937115,0.993017972,0.995133877,0.131886423,0.296083421,0.857117712,0.115496039,0.302656949,0.861389875,0.106042519,0.313917696,0.865453422
4,0,0.844108701,0.917859852,0.976864696,0.993012428,0.995128393,0.131892651,0.297288805,0.857394516,0.11524871,0.303330272,0.861582696,0.106037289,0.314286679,0.865536332
4,0,0.842915893,0.920831382,0.976807833,0.993006527,0.99512291,0.131575733,0.298178136,0.857652843,0.115163267,0.30408904,0.861767888,0.106016263,0.314584613,0.865605891
4,0,0.841440856,0.9222036,0.976760268,0.992998481,0.995116413,0.131564975,0.299321085,0.857917726,0.114917755,0.304499507,0.861901045,0.106014028,0.314978778,0.865693748
4,0,0.839317918,0.924120486,0.976723015,0.992989659,0.995109677,0.131702811,0.300518095,0.858169913,0.114892691,0.304530054,0.861912072,0.105983019,0.315191925,0.865745664
4,0,0.837949693,0.924250841,0.976691425,0.992975712,0.995099545,0.131793618,0.301517338,0.858384132,0.114854872,0.304705083,0.861958444,0.105983794,0.315237582,0.865756035
4,0,0.836915255,0.923585951,0.976664722,0.992961287,0.995088935,0.131893545,0.302074552,0.858495176,0.114779055,0.304809391,0.861994386,0.106020123,0.315332204,0.865770817
4,0,0.836583972,0.922762811,0.97663188,0.992941737,0.995074868,0.131991565,0.302584797,0.858595848,0.114788502,0.304765731,0.86198324,0.106180847,0.315730035,0.865832925
4,0,0.836071253,0.922605097,0.976593494,0.992921114,0.995060265,0.132068455,0.303040594,0.858687699,0.114888102,0.304657638,0.861942589,0.106387332,0.316065729,0.865873337
4,0,0.835313618,0.92103225,0.976545751,0.992895305,0.995041728,0.132127583,0.303198516,0.858713984,0.115228951,0.304476351,0.861845732,0.106610507,0.316331267,0.865896225
4,0,0.834557772,0.92061758,0.976509869,0.992873788,0.995026767,0.132010102,0.303162247,0.858725727,0.115755528,0.304172575,0.861689806,0.106859177,0.316595554,0.86591351
4,0,0.834190249,0.920144081,0.976470709,0.992837548,0.995001793,0.131888092,0.303035855,0.858718038,0.115909755,0.303928375,0.861609578,0.107342988,0.316851795,0.865891993
4,0,0.833781838,0.919723272,0.976441205,0.992817879,0.994989038,0.132000387,0.302956492,0.858680606,0.1159949,0.30373171,0.861551344,0.107644722,0.316995561,0.865874112
4,0,0.833202004,0.920051396,0.976390362,0.9927935,0.994973123,0.131914258,0.30265975,0.858628094,0.116048336,0.30362612,0.86151886,0.107864752,0.317133784,0.865868568
4,0,0.832368374,0.921014369,0.976347625,0.992762029,0.994952381,0.13199684,0.302545369,0.858587682,0.11606276,0.303386867,0.86146307,0.108003676,0.317251861,0.865872383
4,0,0.831532598,0.922338665,0.976301551,0.992729306,0.994930983,0.13218841,0.302437901,0.858530641,0.116046548,0.303170741,0.861418128,0.108079433,0.31734857,0.865881324
4,0,0.830456913,0.924517155,0.97628212,0.992716193,0.994923532,0.132307351,0.302342117,0.858488441,0.116046727,0.303044558,0.861390054,0.108099282,0.317394853,0.865888476
4,0,0.829572201,0.925669909,0.976260304,0.992684126,0.994903207,0.131942838,0.301887572,0.858446956,0.11607179,0.302950144,0.86136508,0.108211488,0.317526191,0.865899146
4,0,0.828679323,0.926668227,0.9762218,0.992663324,0.994889975,0.131518334,0.301417947,0.858412683,0.116075218,0.302745044,0.861319244,0.108366743,0.31771028,0.865914524
4,0,0.827747226,0.927383661,0.976179361,0.992654324,0.994885206,0.131258935,0.301078349,0.858380139,0.116070688,0.302585363,0.861283898,0.10855785,0.317949891,0.865936279
4,0,0.826543927,0.927620888,0.976121664,0.99265039,0.994884074,0.131084919,0.300760508,0.858337224,0.116113991,0.302431703,0.861242712,0.108773038,0.31819129,0.865954876
4,0,0.825170755,0.927613199,0.976047993,0.992638171,0.994876981,0.130745947,0.300335437,0.858298719,0.116155356,0.302251846,0.861195326,0.10903506,0.318400741,0.865958452
4,0,0.823713064,0.927763581,0.975980639,0.992627978,0.994871616,0.130439371,0.299901426,0.858251929,0.11617431,0.302122861,0.861163318,0.109200358,0.318628192,0.865981758
4,0,0.822836518,0.927356243,0.975932956,0.992622018,0.994869709,0.130022258,0.299053013,0.858130634,0.116191775,0.302093148,0.861154139,0.109403819,0.318857491,0.865999401
4,0,0.822382092,0.927187741,0.975872993,0.992610276,0.994863689,0.13007167,0.298896968,0.85808593,0.116199493,0.302042484,0.861141503,0.109524593,0.31912595,0.866038978
4,0,0.822152019,0.92701757,0.975798488,0.992572904,0.994840622,0.130061239,0.298850864,0.858077765,0.116229594,0.302018881,0.861131012,0.109772295,0.319597781,0.866103411
4,0,0.821491957,0.927728593,0.975727975,0.992532492,0.994815826,0.130029857,0.298768491,0.858063996,0.116276622,0.302022547,0.861124396,0.109961808,0.319944531,0.866149068
4,0,0.820553124,0.92784977,0.97566998,0.992495,0.9947927,0.130035967,0.298747301,0.858058393,0.116367549,0.302035332,0.861112297,0.110219091,0.32037887,0.866203606
4,0,0.819874108,0.927720964,0.975634456,0.992475271,0.994782329,0.130474925,0.299004465,0.858043075,0.116499692,0.302091777,0.8611027,0.110451207,0.320885658,0.86627835
4,0,0.819399238,0.928293526,0.975587368,0.992449462,0.994767606,0.130515128,0.299027532,0.858041286,0.116835147,0.302339047,0.861102045,0.110662237,0.321398944,0.866357565
4,0,0.819019735,0.92911756,0.975545287,0.99241519,0.994747698,0.131162018,0.299472034,0.858034253,0.117043912,0.302598923,0.861125648,0.110963121,0.322035044,0.866449893
4,0,0.818586946,0.930398524,0.975508332,0.992381752,0.994728684,0.131227016,0.299537748,0.858038187,0.117088616,0.302833706,0.86117059,0.111201659,0.322896034,0.866601765
4,0,0.818232298,0.931991279,0.975474834,0.992358208,0.994716763,0.131390512,0.299823105,0.858076453,0.117367715,0.303404093,0.861252844,0.111415908,0.323850214,0.866778731
4,0,0.81818223,0.932220459,0.975476921,0.992345691,0.99471277,0.131396383,0.300131649,0.858146489,0.117884159,0.304306984,0.861370921,0.111764506,0.325046837,0.866987526
4,0,0.81838572,0.932831764,0.975486636,0.992323399,0.994702518,0.13172242,0.301067144,0.858306289,0.118076533,0.305322379,0.861567497,0.112115398,0.326125324,0.867170215
4,0,0.818441629,0.933348358,0.975506306,0.99232024,0.994705439,0.132379085,0.30250603,0.858526409,0.118420631,0.306637824,0.861807108,0.112886563,0.328128904,0.867490709
4,0,0.818828821,0.934380174,0.975502014,0.992326677,0.994714558,0.13375783,0.304985583,0.858865261,0.119037956,0.308333993,0.862087607,0.113156661,0.329383671,0.867725492
4,0,0.817987204,0.934151411,0.975529969,0.992331862,0.994722664,0.133693039,0.305741727,0.859049559,0.120070308,0.310875505,0.862491012,0.113706872,0.331246316,0.868050098
4,0,0.81630671,0.933527946,0.975563765,0.992317021,0.994717836,0.133931965,0.30689925,0.859274149,0.120942742,0.313024282,0.862832069,0.114143819,0.333232939,0.86842078
4,0,0.814560711,0.931907415,0.97558254,0.99230808,0.994717002,0.133856893,0.307384104,0.85939765,0.122357637,0.315354228,0.863126218,0.11486958,0.33564949,0.868841887
4,0,0.812870502,0.930157065,0.975607038,0.992288947,0.994710088,0.13376984,0.307688594,0.859481454,0.12287432,0.317082942,0.863431036,0.115769103,0.338098258,0.869243026
4,0,0.811945796,0.919958949,0.975683749,0.992279768,0.994711339,0.134542376,0.309334069,0.859730363,0.123790145,0.318564236,0.863614798,0.116308272,0.340265453,0.869638324
4,0,0.811360598,0.911663473,0.975716054,0.992284298,0.994721174,0.134365499,0.309773654,0.859859705,0.124831811,0.31969732,0.86369884,0.116675436,0.342048109,0.86997509
4,0,0.813548684,0.900234342,0.975727975,0.99227798,0.994722962,0.134222746,0.310131907,0.859965503,0.12493512,0.320568383,0.863878012,0.116884768,0.343259484,0.87021029
4,0,0.812553287,0.893090606,0.975785613,0.992263854,0.994720638,0.134350628,0.310863405,0.860111177,0.125143126,0.321344227,0.86401844,0.11720328,0.344654679,0.870469034
4,0,0.811737537,0.887962937,0.975857019,0.99225378,0.994720936,0.134171814,0.311352193,0.860252798,0.125018105,0.322143972,0.864218235,0.117529437,0.345984161,0.870711982
4,0,0.81054157,0.882972598,0.975891829,0.99225235,0.994725525,0.133907348,0.311683118,0.860372007,0.125315577,0.323457986,0.864466012,0.117660895,0.347292751,0.87098062
4,0,0.809311688,0.877918124,0.975914359,0.992241621,0.994723558,0.132952362,0.312138975,0.860634804,0.125719637,0.324837029,0.864712059,0.117978826,0.348752469,0.871253908
4,0,0.806199133,0.859705627,0.975925088,0.992237389,0.994725466,0.132637978,0.312701136,0.860815227,0.125849485,0.326145381,0.864987016,0.118256673,0.350077987,0.871504247
4,0,0.803016663,0.839995027,0.975962341,0.992202163,0.994708896,0.132356882,0.313427478,0.861027598,0.126374111,0.327687502,0.86525017,0.118466079,0.351316094,0.871745706
4,0,0.800686121,0.823924899,0.975960433,0.992208779,0.994718015,0.132061273,0.314490139,0.861318111,0.126936793,0.32888639,0.865429342,0.118443638,0.352169752,0.871937275
4,0,0.798767447,0.810105264,0.975941896,0.992223501,0.994731486,0.13185519,0.315723598,0.861632764,0.12710914,0.32955271,0.865551114,0.118621409,0.353329301,0.872165918
4,0,0.797453403,0.799074471,0.97590822,0.99223721,0.994743586,0.131801218,0.316985875,0.861929119,0.12733686,0.330190927,0.865657508,0.11875613,0.354340106,0.87236774
4,0,0.796730042,0.790316761,0.975858927,0.992248654,0.994754791,0.131364256,0.317464828,0.862109661,0.128114045,0.331518799,0.865832388,0.119090021,0.355515599,0.87257576
4,0,0.796138406,0.782858789,0.975801885,0.992290199,0.994786143,0.131253451,0.31815055,0.862283707,0.128610075,0.332881272,0.866060376,0.119569346,0.356907815,0.872809649
4,0,0.79628861,0.773783863,0.975740016,0.992344379,0.994826198,0.131236404,0.318689764,0.862409472,0.12914589,0.334300816,0.86629498,0.119942427,0.358221203,0.873042524
4,0,0.796118975,0.755762815,0.975678205,0.992397368,0.994866014,0.131600678,0.320286661,0.862714291,0.129221112,0.335335642,0.866516232,0.120036155,0.359167337,0.873236775
4,0,0.797666907,0.739257932,0.975608051,0.992453337,0.994906783,0.132321507,0.322635919,0.863133609,0.130134284,0.337014377,0.866749227,0.120133176,0.360256135,0.873461902
4,0,0.799842119,0.725518644,0.9755283,0.992496967,0.994938552,0.132515103,0.324289113,0.863477707,0.131377995,0.338761449,0.866944909,0.120725289,0.361752987,0.873702049
4,0,0.804796815,0.700319886,0.975438893,0.992558599,0.9949826,0.132673979,0.325706631,0.863773763,0.13147822,0.34002474,0.867212892,0.121372923,0.363204896,0.873924613
4,0,0.809917569,0.670557678,0.975344062,0.992610395,0.995019794,0.133517861,0.327943385,0.864147544,0.132445037,0.341783166,0.867457032,0.121506765,0.363997042,0.874078512
4,0,0.814262509,0.642753065,0.975230932,0.992649913,0.995047688,0.133710176,0.329821348,0.864543021,0.132892162,0.343579203,0.867791116,0.121568322,0.364600152,0.874201477
4,0,0.819420099,0.620485246,0.975081027,0.992683768,0.995072365,0.134121895,0.33178854,0.864923477,0.132592082,0.344711334,0.868091941,0.122162983,0.366102189,0.874443233
